state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,provider_type,round_name,notice_date,source_archive_path,row_in_pool
IA,196,Stewart Memorial Community Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,33
IA,197,"Sanford Health Network –Sioux Falls, SD (Rock Rapids)",,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,34
IA,198,Whiting Commercial Development Corp.,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,35
IA,199,Shenandoah Medical Center,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,36
IA,200,Boone County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,37
IA,201,Trinity Regional Medical Center –Ft. Dodge,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,38
IA,202,Loring Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,39
IA,203,Clarke County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,40
IA,204,Hawarden Regional Healthcare dba Hawarden Community Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,41
IA,205,"Sanford Health Network –Sioux Falls, SD (Sheldon)",,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,42
IA,206,Ottumwa Regional Health Center,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26011 Best and Brightest - Medical Equipment",https://hhs.iowa.gov/media/18885/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26011,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Best and Brightest - Medical Equipment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26011_best_and_brightest_medical_equipment.pdf,43
IA,207,"Community Health Center of Fort Dodge, Inc. (Clay County)",,FQHC_OR_RHC,No,"Provider type: Provider Type 1. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26012 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18886/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26012,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,Provider Type 1,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26012_best_and_brightest_rural_healthcare_workforc.pdf,1
IA,208,"Community Health Center of Fort Dodge, Inc. (Clay County)",,FQHC_OR_RHC,No,"Provider type: Provider Type 4. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26012 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18886/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26012,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,Provider Type 4,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26012_best_and_brightest_rural_healthcare_workforc.pdf,2
IA,209,"Community Health Center of Fort Dodge, Inc. (Webster County)",,FQHC_OR_RHC,No,"Provider type: Provider Type 4. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26012 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18886/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26012,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,Provider Type 4,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26012_best_and_brightest_rural_healthcare_workforc.pdf,3
IA,210,Montgomery County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Provider Type 3. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26012 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18886/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26012,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,Provider Type 3,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26012_best_and_brightest_rural_healthcare_workforc.pdf,4
IA,211,Wells Bros Pharmacy Services LLC,,NONPROFIT_CBO,No,"Provider type: Provider Type 3. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26012 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18886/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26012,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,Provider Type 3,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-06-18,data/evidence/IA/2026-06-18_ia_noia_phthorc26012_best_and_brightest_rural_healthcare_workforc.pdf,5
