state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,flow_type,hospital_benefiting,determination_basis,source_archive_path,recipient_names_source_url,amount_basis,amount_precision,disbursement_status,classification_rule,activity_type_raw,app_id,project_type,initiative_raw,project_title,project_summary,service_area,organization_type_raw,notification_date
AK,137,Alaska Hospital & Healthcare Association,249958.4,NONPROFIT_CBO,No,Planning | Strengthen Workforce | Anchorage (Municipality); Bethel Census Area; Bristol Bay Borough; Chugach Census Area; Dillingham Census Area; Fairbanks North Star Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Kenai Peninsula Borough; Ketchikan Gateway Borough; Kodiak Island Borough; Matanuska-Susitna Borough; Nome Census Area; North Slope Borough; Northwest Arctic Borough; Petersburg Borough; Sitka (City and Borough); Wrangell (City and Borough); Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Association,MEDIUM,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Association'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-002, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-PL-002,Planning,Strengthen Workforce,Development of an Alaska Nursing Workforce Center,"AHHA proposes to incubate the Alaska Nursing Workforce Center, which would serve as Alaska's first dedicated hub for nursing workforce data, research, and strategic planning—addressing a gap as one of only four states without such a center. Year 1 activities focus on finalizing a three-year strategic plan, strengthening governance and operational infrastructure, and beginning statewide nursing workforce data collection. The long-term goal is for the Center to transition to an independent 501(c)(3) organization that informs statewide recruitment, retention, and nursing education policy.",Anchorage (Municipality); Bethel Census Area; Bristol Bay Borough; Chugach Census Area; Dillingham Census Area; Fairbanks North Star Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Kenai Peninsula Borough; Ketchikan Gateway Borough; Kodiak Island Borough; Matanuska-Susitna Borough; Nome Census Area; North Slope Borough; Northwest Arctic Borough; Petersburg Borough; Sitka (City and Borough); Wrangell (City and Borough); Yukon-Koyukuk Census Area,Association,2026-08-14
AK,138,City of Aleknagik,110500,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,Planning | Health Care Access | Dillingham Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Local Government,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Local Government'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-013, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-PL-013,Planning,Health Care Access,Aleknagik Rural Health Access Strategic Plan,"The City of Aleknagik proposes a 12-month strategic planning effort to address healthcare access barriers for this remote community of approximately 200 residents on the shores of Lake Aleknagik in Southwest Alaska. The plan addresses three areas: a sustainable rural workforce strategy including recruitment pathways and clinician housing options, an operational review and capital improvement plan for the municipally owned clinic, and transportation and connectivity improvements to strengthen access to higher levels of care. Deliverables include a costed, 5-year phased implementation roadmap adopted by City resolution.",Dillingham Census Area,Local Government,2026-08-14
AK,139,Denali Insight LLC,43000,VENDOR_OR_CONTRACTOR,No,Planning | Healthy Communities | Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Vendor Partnering with an Alaska Organization,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Vendor Partnering with an Alaska Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-014, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Communities,BP1-PL-014,Planning,Healthy Communities,Nenana Community Health & Wellness Strategic Planning Initiative,"Denali Insight Consulting proposes a community health and wellness needs assessment and strategic planning initiative for Nenana, a rural Interior Alaska community of approximately 350 residents that serves as a regional service hub but lacks a formal health committee or shared strategic framework. The project will conduct community surveys, stakeholder interviews, and facilitated engagement to identify service gaps and priorities, followed by formation of a cross-sector Community Health & Wellness Steering Committee with defined roles and measurable outcomes. Deliverables include a final assessment report and a strategic direction document to guide coordinated health investments in Nenana and surrounding communities.",Yukon-Koyukuk Census Area,Vendor Partnering with an Alaska Organization,2026-08-14
AK,140,Petersburg Medical Center,159947,HOSPITAL_OR_SYSTEM,Yes,Planning | Healthy Beginnings | Petersburg Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Hospital (all types); Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,DIRECT,Yes,"The state's own Organization Type field states 'Hospital (all types)'. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-023, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-PL-023,Planning,Healthy Beginnings,Petersburg Medical Center Maternal Health & Early Childhood Planning Project,"Petersburg Medical Center, an independent non-profit Critical Access Hospital serving remote Southeast Alaska communities accessible only by boat or plane, proposes to launch lactation consultant services—filling a complete gap in the service area—and engage Community Wellness leadership in planning for future expansion of maternal and early childhood community-based supports. The project will integrate lactation services into the primary care clinic and Cerner EMR, train additional staff to lactation consultant certification, and assess the viability of further service expansion such as home visiting. This work addresses documented postpartum care gaps for a population that must leave the community to give birth.",Petersburg Borough,"Hospital (all types); Non-Profit, Social Service, or Community Based Organization",2026-08-14
AK,141,Railbelt Mental Health & Addictions,82691.88,NONPROFIT_CBO,No,Planning | Health Care Access | Denali Borough; Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Clinic; Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-025, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-PL-025,Planning,Health Care Access,Building Capacity for Certified Community Behavioral Health Clinic (CCBHC) Status,"Railbelt Mental Health & Addictions proposes a planning and readiness phase toward achieving Certified Community Behavioral Health Clinic (CCBHC) designation in a frontier region spanning 180 road miles of the Parks Highway, serving communities of 100–800 residents approximately 50–150 miles from Fairbanks and Wasilla. Planning activities include conducting a needs assessment, determining CCBHC certification requirements, engaging stakeholders, and building the administrative and operational infrastructure necessary for a full CCBHC application. CCBHC designation would enable same-day assessments, 24/7 crisis services, and comprehensive behavioral health care regardless of ability to pay.",Denali Borough; Yukon-Koyukuk Census Area,"Behavioral health/substance use disorder treatment; Clinic; Non-Profit, Social Service, or Community Based Organization",2026-08-14
AK,142,Tanana Chiefs Conference,250000,TRIBAL_ORG,No,Planning | Spark Technology and Innovation | Denali Borough; Fairbanks North Star Borough; North Slope Borough; Southeast Fairbanks Census Area; Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization; Tribe and/or Tribal Health Organization",HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribe and/or Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-026, notified 2026-08-14. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Spark Technology and Innovation,BP1-PL-026,Planning,Spark Technology and Innovation,Pharmaceutical and Medical Supplies Drone Transportation System For Interior Alaska Villages,"Tanana Chiefs Conference proposes a concept formation and planning year to develop the regulatory, technical, and community engagement framework for a drone-based pharmaceutical delivery system connecting TCC's Fairbanks hub to 42 Interior Alaska villages across 94,000 square miles, where medication delivery delays of 5–14 days are common during winter. The project will partner with UAF's Alaska Center for Unmanned Aircraft Systems Integration (ACUASI) to address FAA BVLOS waiver requirements, chain-of-custody and DEA compliance, temperature maintenance, and tribal community readiness. Year 1 deliverables include a regulatory roadmap, safety and compliance framework, initial short-distance flight testing, and a 5-year phased implementation timeline.",Denali Borough; Fairbanks North Star Borough; North Slope Borough; Southeast Fairbanks Census Area; Yukon-Koyukuk Census Area,"Non-Profit, Social Service, or Community Based Organization; Tribe and/or Tribal Health Organization",2026-08-14
AK,143,Alaska Behavioral Health,593100,NONPROFIT_CBO,No,Implementation | Health Care Access | Anchorage (Municipality),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-006, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (EMS_OR_PSAP / NONPROFIT_CBO). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-006,Implementation,Health Care Access,Alaska Seeds of Change Model Expansion for Behavioral Health Engagement,"Alaska Behavioral Health proposes expanding the Alaska Seeds of Change model to increase behavioral health engagement and reduce treatment dropout among Alaskans with mental health challenges and serious mental illness by creating therapeutic group, activity, and skill-building experiences in a structured hydroponic growing space in Anchorage, serving clients of all ages, including those transitioning to and from rural communities.",Anchorage (Municipality),"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",2026-08-07
AK,144,Alaska Hospital & Healthcare Association,236031,NONPROFIT_CBO,No,Implementation | Strengthen Workforce | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Association,MEDIUM,AMOUNT_PRELIMINARY,IN_KIND_BENEFIT,Yes,"The state's own Organization Type field states 'Association'. §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-022, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-022,Implementation,Strengthen Workforce,Find Your Fit,"The Alaska Hospital & Healthcare Association (AHHA) requests funding to expand and enhance “Find Your Fit”, a comprehensive career platform and targeted recruitment campaign. Developed in partnership with Alaska’s 24 hospitals, 20 skilled nursing facilities, and tribal health system, this coordinated statewide initiative builds a robust ""grow our own"" pipeline to address critical shortages by connecting high schoolers, adult learners, and direct care professionals to certification pathways and rural training opportunities, career pathways, and employment opportunities.",Statewide,Association,2026-08-07
AK,145,Alaska Impact Alliance,178579,NONPROFIT_CBO,No,Implementation | Healthy Communities | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-025, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Communities,BP1-IA-025,Implementation,Healthy Communities,907 Navigation App Expansion Project,"The Alaska Impact Alliance will expand the 907 Navigation platform to connect residents with health care, social services, public benefits, local resources, and timely community information, addressing gaps in service navigation, referral coordination, and access to reliable information for rural, remote, and frontier communities across Alaska.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-07
AK,146,Alaska Primary Care Association,650190,NONPROFIT_CBO,No,Implementation | Pay for Value | Anchorage (Municipality); Kodiak Island Borough; Matanuska-Susitna Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Association,MEDIUM,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Association'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-040, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Pay for Value,BP1-IA-040,Implementation,Pay for Value,Rural FQHC Transformation for Alaska Medicare Beneficiaries,"The Alaska Primary Care Association, on behalf of Resolute Health Alliance of Alaska LLC, proposes to implement a Medicare Shared Savings Program value-based care model across four Federally Qualified Health Centers serving rural and underserved Alaskans. This project builds on initial work started in January 2026, and accelerates the transition from volume-based to value-based care by building the clinical workflows, workforce capacity, and population health data systems needed to improve care quality and long-term financial sustainability for rural Alaska's Medicare beneficiaries.",Anchorage (Municipality); Kodiak Island Borough; Matanuska-Susitna Borough,Association,2026-08-07
AK,147,Camai CHC,250000,FQHC_OR_RHC,No,Implementation | Health Care Access | Bristol Bay Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Federally qualified health center,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Federally qualified health center'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-076, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-076,Implementation,Health Care Access,Bristol Bay Regional Specialty Care Hub Transformation Project,"Camai Community Health Center proposes designing a regional specialty care hub to expand local access to visiting specialists, tele-optometry, behavioral health, and victim support services that rural residents of Bristol Bay Borough currently travel great distances to reach or cannot access at all.",Bristol Bay Borough,Federally qualified health center,2026-08-07
AK,148,Cancer Connection,109500,NONPROFIT_CBO,No,Implementation | Healthy Communities | Haines Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Ketchikan Gateway Borough; Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Wrangell (City and Borough),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-078, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Communities,BP1-IA-078,Implementation,Healthy Communities,Southeast Alaska Cancer Care Support Network,"Cancer Connection will create a Southeast Alaska Cancer Support Network, uniting nonprofit organizations serving rural communities across the region. Network participants will increase knowledge of each organization’s programs, develop strategies to improve patient and provider awareness, and establish a framework to strengthen referrals and access to services. By linking independent programs through shared information, joint initiatives, and healthcare partnerships, the Network will expand access to cancer prevention, treatment, and survivorship support for patients and families.",Haines Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Ketchikan Gateway Borough; Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Wrangell (City and Borough),"Non-Profit, Social Service, or Community Based Organization",2026-08-07
AK,149,Chugachmuit,627180,TRIBAL_ORG,No,Implementation | Health Care Access | Chugach Census Area; Kenai Peninsula Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Tribal Health Organization,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-088, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-088,Implementation,Health Care Access,Expanding Rural Access to Diagnostic Imaging Through Digital X-Ray Technology,"Chugachmiut proposes expanding access to diagnostic imaging by implementing portable digital X-ray services at five rural clinics across the Chugach Region. The project addresses limited local access to diagnostic imaging in geographically isolated communities, where patients currently must travel long distances for basic imaging studies, resulting in delays in diagnosis and treatment.",Chugach Census Area; Kenai Peninsula Borough,Tribal Health Organization,2026-08-07
AK,150,Community Connections,74263,NONPROFIT_CBO,No,Implementation | Spark Technology and Innovation | Ketchikan Gateway Borough; Prince of Wales-Hyder Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-105, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Spark Technology and Innovation,BP1-IA-105,Implementation,Spark Technology and Innovation,EHR Optimization and Scheduling/Service Coordination System Improvements,"Community Connections proposes to optimize its electronic health record and implement a scheduling system to improve access to behavioral health services for youth and families in Ketchikan and the seven remote communities on Prince of Wales Island, addressing administrative burden, fragmented coordination, and technology gaps that limit timely care in rural, geographically isolated communities.",Ketchikan Gateway Borough; Prince of Wales-Hyder Census Area,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",2026-08-07
AK,151,Denali Borough,107985,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,Implementation | Health Care Access | Denali Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Local government,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Local government'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-121, notified 2026-08-07. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-121,Implementation,Health Care Access,Denali Borough Rural Health Care Transformation Project Coordinator,"Denali Borough proposes establishing a Rural Health Project Coordinator position to strengthen regional health care partnerships, coordinate public health initiatives, advance rural health infrastructure projects, and support health workforce development, addressing persistent gaps in health care access, service coordination, and system capacity across the Denali Borough.",Denali Borough,Local government,2026-08-07
