state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,region,row_in_region,award_pool,recipient_url,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
IN,152,Hoosier Uplands Economic Development Corporation,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,2,GROW Regional Grants -- Region 7,https://www.hoosieruplands.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,153,Journey Together RCO Inc.,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,3,GROW Regional Grants -- Region 7,,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,154,Southern Indiana Community Health Care Inc,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,4,GROW Regional Grants -- Region 7,https://sichc.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,155,Valcore Recover LLC,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,5,GROW Regional Grants -- Region 7,,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,156,Centerstone,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,6,GROW Regional Grants -- Region 7,https://centerstone.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,157,Indiana Health Centers Inc,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,7,GROW Regional Grants -- Region 7,https://indianahealthonline.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,158,LIFE House Living in Freedom Every Day Corp.,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,8,GROW Regional Grants -- Region 7,,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,159,"St. Vincent Salem Hospital, Inc.",,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151314,,,,7,9,GROW Regional Grants -- Region 7,https://healthcare.ascension.org/locations/indiana/inasc/salem-ascension-st-vincent-salem,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151314. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151314. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,160,Youth First Inc,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,10,GROW Regional Grants -- Region 7,https://youthfirstinc.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,161,Engleking RX LLC,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,11,GROW Regional Grants -- Region 7,https://englekingrx.com/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,162,Indiana Immunization Coalition,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,12,GROW Regional Grants -- Region 7,https://vaccinateindiana.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,163,Lifespring Inc.,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,13,GROW Regional Grants -- Region 7,https://www.lifespringhealthsystems.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,164,Team OC Inc,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,14,GROW Regional Grants -- Region 7,https://teamocmentoring.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,165,Fathers Forever Coalition Inc,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,15,GROW Regional Grants -- Region 7,https://www.familiesforeverbedford.com/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,166,Indiana University Health Inc,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150056,,,,7,16,GROW Regional Grants -- Region 7,https://iuhealth.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150056. Classifier said UNIVERSITY_OR_AHC/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150056. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,167,Perry Central Community School,,SCHOOL_OR_DISTRICT,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,17,GROW Regional Grants -- Region 7,https://www.pccs.k12.in.us/,"TYPED (session 63, HAND-READ): A public school corporation; the form is in the state's own string (pccs.k12.in.us). Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. A public school corporation; the form is in the state's own string (pccs.k12.in.us). Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,168,Team Peace Inc.,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,18,GROW Regional Grants -- Region 7,https://beteampeace.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
