state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,nhvn_member_of,city,determination_basis,classification_rule,source_archive_path,basis_type,verified_by,verified_basis
NE,46,Jefferson Community Health & Life,446741.33,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Jefferson Community Health & Life (Fairbury), critical access hospital; already coded a hospital elsewhere in the NE file. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Jefferson Community Health & Life (Fairbury), critical access hospital; already coded a hospital elsewhere in the NE file. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf"
NE,47,Johnson County Hospital,393220.57,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,HIGH,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,48,Mary Lanning Healthcare,460239.4,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Mary Lanning Healthcare (Hastings), regional hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Mary Lanning Healthcare (Hastings), regional hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf"
NE,49,Methodist Fremont Health,334176.13,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Methodist Fremont Health, hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Methodist Fremont Health, hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf"
NE,50,Midtown Health Center,221239.63,FQHC_OR_RHC,No,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Midtown Health Center (Norfolk), an FQHC. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Midtown Health Center (Norfolk), an FQHC. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf"
NE,51,Nebraska High Value Network^,18156856.12,NONPROFIT_CBO,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,PASS_THROUGH_DESIGNATED,Yes,POOL_NAMED_HOSPITALS,Nebraska High Value Network,,,"§10.2 PASS_THROUGH_DESIGNATED. DHHS's own note on the award: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. Twenty-one hospitals are then named. The award is made and the subrecipients are named, so both clauses are met. No per-hospital split is published and none is invented (§6.2).",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,52,OneWorld Community Health Centers,395048.53,FQHC_OR_RHC,No,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,MEDIUM,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,53,Pawnee County Memorial Hospital,479692.57,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,HIGH,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,54,Providence Medical Center,311698.7,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,HIGH,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,55,Regional West Medical Center,736148.14,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,HIGH,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,56,Syracuse Area Health,200000,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Syracuse Area Health (Syracuse NE), critical access hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Syracuse Area Health (Syracuse NE), critical access hospital. Initiative 4.4b (remote patient monitoring) was open only to Critical Access Hospitals, Rural Emergency Hospitals, Regional Rural Hospitals and FQHCs (RFA: https://dhhs.ne.gov/Grants%20and%20Contract%20Opportunity%20Docs/RHTP%20Initiative%204.4b%20RFA.pdf). https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf"
NE,57,Winnebago Comprehensive Healthcare System,414693.75,HOSPITAL_OR_SYSTEM,Yes,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,Yes,Yes,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,MEDIUM,,Initiative 4.4b Remote Patient Monitoring in Facilities and at Home,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,Recipient name rule: name states a health system. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,58,Boone County Health Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Albion.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Albion,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,59,Brodstone Healthcare,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Superior.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Superior,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,60,Brown County Hospital,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Ainsworth.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Ainsworth,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,61,Butler County Health Care Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: David City.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,David City,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,62,Callaway District Hospital,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Callaway.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Callaway,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,63,Cherry County Hospital,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Valentine.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Valentine,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,64,Cozad Community Health System,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Cozad.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Cozad,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,65,Fillmore County Hospital,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Geneva.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Geneva,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,66,Franciscan Healthcare,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: West Point.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,West Point,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,67,Gothenburg Health,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Gothenburg.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Gothenburg,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,68,Harlan County Health System,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Alma.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Alma,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
