state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,ein,score,requested_amount,recommended_amount,approval_condition,county,round_amount,award_source,approval_date,source_archive_path
WY,38,Campbell County Hospital District dba Campbell C,202590,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,16.3,202590,202590,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,39,"Bighorn Valley Health Center, Inc. dba One Health",376636,NONPROFIT_CBO,No,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,16,376636,376636,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,40,Powell Valley Health Care,687302,NONPROFIT_CBO,No,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,17,687302,687302,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,41,Campbell County Hospital District dba Campbell C,381672,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,15.7,381672,381672,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,42,Riverton Memorial Hospital dba SageWest Health,2762508,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,14.7,2762508,2762508,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,43,Health West Rock Springs; Health West Evanston,2251211.2,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",82-0324100,92.7,2345611.2,2251211.2,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,44,"Community Health Center of Central Wyoming, Inc.",956250,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0326307,88.3,956250,956250,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,45,Wind River Family & Community Healthcare,3699304,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0254253,84.7,3699304,3699304,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,46,"Bighorn Valley Health Center, Inc. dba One Health",9891284,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",27-3113428,80,9891284,5000000,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,47,Warm Valley Health Care,3303278.54,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",99-3490827,79.3,3303278.54,3303278.54,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,48,The Educational Health Center of Wyoming (EHCW),3383753,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000331,71,3383753,2184058.75,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,49,Cheyenne Health & Wellness Center dba HealthWorks,5844424,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",87-0718984,61.7,5844424,3278190.55,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,50,"Community Action of Laramie County, Inc.",1136000,FQHC_OR_RHC,No,"Initiative 4.1 Integrated Primary Care. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction.",MEDIUM,AMOUNT_PRELIMINARY,4.1 Integrated Primary Care,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient class STATED BY WDH in its own disqualification of an ineligible applicant -- ""Entity is not an FQHC or a Tribally-run 638 clinic, and was therefore, not eligible"" -- so every applicant WDH marked eligible is one or the other. WDH does not say WHICH per row and this file does not guess; `FQHC_OR_RHC` and `TRIBAL_ORG` are both NON_HOSPITAL, so no dollar turns on the distinction. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0205887,53,1136000,547345.45,,,30465504.740000002,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,51,Instaclinic LLC,133500,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,133500,,Albany County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
