state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,flow_type,hospital_benefiting,determination_basis,source_archive_path,recipient_names_source_url,amount_basis,amount_precision,disbursement_status,classification_rule,activity_type_raw,region,initiative_raw,project_description
PA,48,Meadow View Rehabilitation and Healthcare LLC dba Meadowview Rehabilitation and Healthcare Center,1000000,NONPROFIT_CBO,No,Tech & Infrastructure | Northern Tier region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: skilled nursing / rehabilitation facility. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northern Tier,Tech & Infrastructure,"This program payment will fund a renovation and structural improvement project at Meadow View Rehabilitation and Healthcare Center, a 63-bed skilled nursing facility in Susquehanna County, Pennsylvania. The project will renovate the facility's six resident-care areas (Main Lobby/Entrance Corridor, Resident Room Corridor, Resident Rooms, Resident Bathrooms, Dining Room, and Gym/Physical Therapy Room) to address resident safety, infection control, life-safety compliance, and rehabilitation capacity needs."
PA,49,Epworth Rehabilitation and Healthcare LLC dba Cedarwood Rehabilitation & Healthcare Center,1000000,NONPROFIT_CBO,No,Tech & Infrastructure | Southern Alleghenies region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: skilled nursing / rehabilitation facility. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Southern Alleghenies,Tech & Infrastructure,"This program payment will fund a renovation and structural improvement project at Epworth Rehabilitation and Healthcare Center, a 102-bed skilled nursing facility in Blair County, Pennsylvania. The project will renovate the facility's six resident-care areas (Main Lobby/Entrance Corridor, Resident Room Corridor, Resident Rooms, Resident Bathrooms, Dining Room, and Gym/Physical Therapy Room) to address resident safety, infection control, life-safety compliance, and rehabilitation capacity needs."
PA,50,Darway Rehabilitation and Healthcare LLC dba Darway Rehabilitation and Healthcare,1000000,NONPROFIT_CBO,No,Tech & Infrastructure | Northern Tier region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: skilled nursing / rehabilitation facility. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northern Tier,Tech & Infrastructure,"This program payment will fund a renovation and structural improvement project at Darway Rehabilitation and Healthcare Center, a 67-bed skilled nursing facility in Sullivan County, Pennsylvania. The project will renovate the facility's six resident-care areas (Main Lobby/Entrance Corridor, Resident Room Corridor, Resident Rooms, Resident Bathrooms, Dining Room, and Gym/Physical Therapy Room) to address resident safety, infection control, life-safety compliance, and rehabilitation capacity needs."
PA,51,"Habit Opco, Watsontown Comprehensive Treatment CenterLLC dba",47550.54,NONPROFIT_CBO,No,EMS & Transportation | Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,LOW,,NON_HOSPITAL,No,"Curated override: opioid treatment program; the published name is truncated mid-DBA. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,EMS & Transportation,Central,EMS & Transportation,"Habit Opco, LLC DBA Watsontown CTC will use funding to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities."
PA,52,"Center for Behavioral Health-HA, LLC dba Lewistown Comprehensive Treatment Center",47551,NONPROFIT_CBO,No,EMS & Transportation | Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,EMS & Transportation,Central,EMS & Transportation,"Center for Behavioral Health-HA, LLC DBA Lewistown Comprehensive Treatment Center (Lewistown CTC) will use funding to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities."
PA,53,The Lutheran Home at Kane Pennsylvania,92956,NONPROFIT_CBO,No,Aging and Access | North Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: skilled nursing facility. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Aging and Access,North Central,Aging and Access,"The Lutheran Home at Kane (LHK) will use funding for a state-of-the-art nurse aide training center. This stable employment opportunity will also allow them to further their careers in the healthcare field. These efforts will build a pipeline of certified nurse aides for the region. The Lutheran Home will use the $92,956 of funding to purchase advanced equipment and supplies to ensure students receive the knowledge and competency skills they need."
PA,54,"Center for Behavioral Health-PA, LLC dba Cranberry Township Comprehensive Treatment Center",415232,NONPROFIT_CBO,No,Tech & Infrastructure | Southwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program; 'Township' must not read as a local government. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Southwest,Tech & Infrastructure,"Center for Behavioral Health-, LLC DBA Cranberry Township CTC will receive funding (1) to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities, and (2) for facility enhancement funding to support critical security infrastructure improvements focused on patient safety, staff protection, operational oversight, regulatory compliance, and long-term operational sustainability. The proposed project includes installation of additional surveillance cameras within the dispensary area, expanded exterior camera coverage upgrades, and installation of surveillance coverage within administrative areas that were not included in the facility’s prior security system upgrade."
PA,55,"Center for Behavioral Health-HA, LLC dba Farrell Comprehensive Treatment Center",220870,NONPROFIT_CBO,No,Tech & Infrastructure | Northwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northwest,Tech & Infrastructure,"Center for Behavioral Health-HA, LLC DBA Farrell CTC is receiving funding (1) to purchase and implement a passenger transportation van that will expand access to medicationassisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities, and (2) for facility enhancement funding to support interior improvements focused on patient safety, accessibility, therapeutic environment enhancement, and overall quality of care. The proposed project includes replacement of aging flooring and repainting of key patient care and staff service areas, including three office spaces, one hallway, and one large group counseling room."
PA,56,"Discovery House, LLC dba New Castle Comprehensive Treatment Center",321945,NONPROFIT_CBO,No,Tech & Infrastructure | Northwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northwest,Tech & Infrastructure,"Discovery House NC, LLC DBA New Castle CTC is receiving funding (1) to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities, and (2) for facility enhancement funding to support critical infrastructure improvements focused on patient safety, environmental quality, security modernization, and long-term operational sustainability."
PA,57,"Discovery House CU, LLC dba Clearfield Comprehensive Treatment Center",47550.54,NONPROFIT_CBO,No,EMS & Transportation | North Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,EMS & Transportation,North Central,EMS & Transportation,"Discovery House CU, LLC DBA Clearfield CTC is receiving funding to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities."
PA,58,"Discovery House-BC, LLC dba Duncansville Comprehensive Treatment Center",185166,NONPROFIT_CBO,No,Tech & Infrastructure | Southern Alleghenies region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: opioid treatment program. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Southern Alleghenies,Tech & Infrastructure,"Discovery House BC, LLC DBA Duncansville CTC is receiving funding (1) to purchase and implement a passenger transportation van that will expand access to medication-assisted treatment (MAT), counseling, and behavioral health services for individuals living in rural and underserved Pennsylvania communities, and (2) for facility enhancement funding to support interior improvements focused on patient safety, accessibility, therapeutic environment enhancement, and overall quality of care. The proposed project includes replacement of aging flooring and repainting of key patient care and staff service areas, including three office spaces, one hallway, and one large group counseling room."
PA,59,Gaughn's Drug Store Inc,509895,VENDOR_OR_CONTRACTOR,No,Tech & Infrastructure | Northwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: retail pharmacy supplying, not receiving, hospital care. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northwest,Tech & Infrastructure,"Gaughn's Drug Store will use the funding to renovate the existing physical space to allow for greater capacity to conduct in-person clinical visits in the pharmacy, to leverage expanded technology to implement telehealth for pharmacy services (initially) and for expanded primary care services or even specialty services in the future via partnerships with local or national partners, and to use technology and upgraded infrastructure to improve and expand operational capacity for traditional prescription dispensing and adherence packaging."
PA,60,Human Services Center,588451,NONPROFIT_CBO,No,Behavioral Health | Northwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: community behavioral health provider. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Behavioral Health,Northwest,Behavioral Health,"Funding will be used to complete essential facility upgrades, including installation of a backup generator, renovations and equipment necessary for Transcranial Magnetic Stimulation, replacement of flooring, and deployment of new computers."
PA,61,Wyoming County Healthcare Center II dba Wyoming County Healthcare Center,879750,NONPROFIT_CBO,No,Tech & Infrastructure | Northern Tier region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: county-affiliated skilled nursing facility, not a hospital. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northern Tier,Tech & Infrastructure,"Funding will support critical electrical infrastructure upgrades that are essential to the continued operation of healthcare services in a rural county without a hospital. WCHC is an electric-dependent facility housing 14 healthcare-related organizations that collectively supported approximately 46,000 patient visits in 2025. The project will replace major electrical distribution infrastructure serving the facility, including the main electrical switchboard “MDS,” distribution switchboards and motor control centers, and selected panelboards and transformers. These systems support the continued operation of healthcare providers, diagnostic services, emergency response functions, telecommunications and data systems, life-safety systems, elevators, environmental controls, and other building systems required to maintain safe and reliable access to care."
PA,62,Cameron County Ambulance Service,88068.72,EMS_OR_PSAP,No,EMS & Transportation | North Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,HIGH,,NON_HOSPITAL,No,"Curated override: county ambulance service; the EMS rule must beat the local-government rule. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,EMS & Transportation,North Central,EMS & Transportation,"Program funds will be used to support critical facility improvements at the Cameron County Ambulance Service (CCAS) aimed at expanding and modernizing our existing conference and training space. The purpose of this project is to convert and expand the current training room into a more functional, flexible, and professional-grade educational environment capable of supporting EMT and Advanced EMT (AEMT) instruction, hands-on skills development, and ongoing continuing education requirements."
PA,63,Board of Directors of the Rouse Estate dba Warren County Rouse Home,370886,NONPROFIT_CBO,No,Tech & Infrastructure | Northwest region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: skilled nursing facility; 'County' must not read as a local government. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Northwest,Tech & Infrastructure,"The Rouse Home will use funding to purchase 120 specialized low-profile beds designed to improve resident safety, clinical outcomes, and dignity for skilled nursing residents. These beds are equipped with advanced technology that allows the bed frame to lower completely to floor level, significantly reducing the risk of falls and injuries associated with bed-related incidents. Research and manufacturer data demonstrate these beds can reduce falls by approximately 55% and reduce bed fall injuries by up to 100%."
PA,64,CMSU Behavioral Health and Developmental Services,166443,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,Tech & Infrastructure | Central region,Yes,Yes,FY2026 (Year 1),"Supporting Rural Health Care: Shapiro Administration Announces $42 Million to Support Technology and Infrastructure Improvements, Upgrades for Rural Hospitals, Emergency Medicine, and Health Care Providers",https://www.pa.gov/agencies/dhs/newsroom/supporting-rural-health-care,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,,MEDIUM,,NON_HOSPITAL,No,"Curated override: Columbia-Montour-Snyder-Union joint-county behavioral health authority. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not state that hospitals receive or use the funded activity. Source: PA DHS announced 66 authorized projects on 2026-07-23; the names and amounts are from the DHS Rural Health Selected Projects page it links to. Distribution is pending approval of selected projects, so this is an intent to award.",data/evidence/PA/2026-07-23_dhs_supporting_rural_health_care.html,https://www.pa.gov/agencies/dhs/programs-services/healthcare/rural-health/rural-health-selected-projects,PER_RECIPIENT,EXACT_AS_PUBLISHED,PENDING_APPROVAL,OVERRIDE,Tech & Infrastructure,Central,Tech & Infrastructure,"CMSU will use the funds to replace aging Information Technology equipment that is at or nearing its end of life. These devices are used by CMSU staff who are in the field, meeting residents in their home eliminating the transportation barriers that many residents experience. These mobile devices afford CMSU staff connection to clients and allow clients to connect with other needed services. As these devices age, the ability to operate effectively and securely is compromised, creating undue stress on an already vulnerable workforce. These devices also allow staff to remain virtually connected to their home office, supervisor support, and training. CMSU will also purchase a passenger van to replace an aging model that has accrued high mileage. The current van is less reliable, decreasing quality and continuity of care."
