state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,award_pool,flow_type,hospital_benefiting,hospital_attribution,determination_confidence,determination_basis,classification_rule,flag_reason,source_archive_path,basis_type,verified_by,verified_basis
KS,50,Hospital District #1 Rice County,1377990,HOSPITAL_OR_SYSTEM,Yes,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [GENERAL_KNOWLEDGE] -- BRIDGE: CMS enrols 'HOSPITAL DISTRICT NO 1 OF RICE CO' as a CRITICAL ACCESS HOSPITAL in Lyons (Rice County); '#1' for 'No 1' and 'Rice County' for 'of Rice Co' is a reading, not an exact string. Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,171330,,,,EMERGING_TECH,DIRECT,Yes,NAMED_HOSPITAL,LOW,"RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [GENERAL_KNOWLEDGE] -- BRIDGE: CMS enrols 'HOSPITAL DISTRICT NO 1 OF RICE CO' as a CRITICAL ACCESS HOSPITAL in Lyons (Rice County); '#1' for 'No 1' and 'Rice County' for 'of Rice Co' is a reading, not an exact string. Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",PATTERN,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,GENERAL_KNOWLEDGE,session 52 (hand-read against CMS enrolment),"BRIDGE: CMS enrols 'HOSPITAL DISTRICT NO 1 OF RICE CO' as a CRITICAL ACCESS HOSPITAL in Lyons (Rice County); '#1' for 'No 1' and 'Rice County' for 'of Rice Co' is a reading, not an exact string"
KS,51,GoodLife Innovations,1169246,NONPROFIT_CBO,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,LOW,"RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,RECIPIENT_TYPE_INFERRED,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,,,
KS,52,Via Christi Village Hays,1145446,OTHER,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): OTHER [ORG_WEBSITE] -- A SKILLED NURSING FACILITY: CMS SNF enrolment 'VIA CHRISTI VILLAGE HAYS KS LLC' dba 'VIA CHRISTI VILLAGE HAYS', Hays (Ellis County). KDHE's description agrees: '16 participating rural skilled nursing and long-term care facilities'. Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,175498,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,MEDIUM,"RECIPIENT TYPE (session 52): OTHER [ORG_WEBSITE] -- A SKILLED NURSING FACILITY: CMS SNF enrolment 'VIA CHRISTI VILLAGE HAYS KS LLC' dba 'VIA CHRISTI VILLAGE HAYS', Hays (Ellis County). KDHE's description agrees: '16 participating rural skilled nursing and long-term care facilities'. Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,ORG_WEBSITE,session 52 (hand-read against CMS enrolment),"A SKILLED NURSING FACILITY: CMS SNF enrolment 'VIA CHRISTI VILLAGE HAYS KS LLC' dba 'VIA CHRISTI VILLAGE HAYS', Hays (Ellis County). KDHE's description agrees: '16 participating rural skilled nursing and long-term care facilities'"
KS,53,Genesis Family Health,1059190,FQHC_OR_RHC,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): FQHC_OR_RHC [STATE_SOURCE] -- KDHE's own description: 'GFH, a federally qualified health center'; CMS FQHC enrolment DBA 'GENESIS FAMILY HEALTH' agrees. Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,171041,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,MEDIUM,"RECIPIENT TYPE (session 52): FQHC_OR_RHC [STATE_SOURCE] -- KDHE's own description: 'GFH, a federally qualified health center'; CMS FQHC enrolment DBA 'GENESIS FAMILY HEALTH' agrees. Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,STATE_SOURCE,session 52 (hand-read against CMS enrolment),"KDHE's own description: 'GFH, a federally qualified health center'; CMS FQHC enrolment DBA 'GENESIS FAMILY HEALTH' agrees"
KS,54,Sumner Mental Health Center,975334,OTHER,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): OTHER [STATE_SOURCE] -- A COMMUNITY MENTAL HEALTH CENTRE: the award string itself names a mental health center (session 50 typed Mississippi's CMHCs OTHER on the same footing). Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,MEDIUM,"RECIPIENT TYPE (session 52): OTHER [STATE_SOURCE] -- A COMMUNITY MENTAL HEALTH CENTRE: the award string itself names a mental health center (session 50 typed Mississippi's CMHCs OTHER on the same footing). Flow: NON_HOSPITAL. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,STATE_SOURCE,session 52 (hand-read against CMS enrolment),A COMMUNITY MENTAL HEALTH CENTRE: the award string itself names a mental health center (session 50 typed Mississippi's CMHCs OTHER on the same footing)
KS,55,Prairie View Inc.,729081,NONPROFIT_CBO,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,LOW,"RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,RECIPIENT_TYPE_INFERRED,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,,,
KS,56,NMC Health,662642,HOSPITAL_OR_SYSTEM,Yes,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [ORG_WEBSITE] -- CMS Hospital enrolment DBA 'NMC HEALTH', Newton (Harvey County). Flow: DIRECT. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,170103,,,,EMERGING_TECH,DIRECT,Yes,NAMED_HOSPITAL,MEDIUM,"RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [ORG_WEBSITE] -- CMS Hospital enrolment DBA 'NMC HEALTH', Newton (Harvey County). Flow: DIRECT. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,ORG_WEBSITE,session 52 (hand-read against CMS enrolment),"CMS Hospital enrolment DBA 'NMC HEALTH', Newton (Harvey County)"
KS,57,Attica Hospital District #1,532045,NONPROFIT_CBO,No,KDHE EMERGING_TECH award. RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMERGING_TECH,NON_HOSPITAL,,NOT_HOSPITAL,LOW,RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,PATTERN,RECIPIENT_TYPE_INFERRED,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,,,
KS,58,Grisell Memorial Hospital,350000,HOSPITAL_OR_SYSTEM,Yes,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [GENERAL_KNOWLEDGE] -- BRIDGE: CMS enrols 'GRISELL MEMORIAL HOSPITAL DISTRICT 1' as a CRITICAL ACCESS HOSPITAL in Ransom (Ness County, this award's county); the award string drops 'District 1'. Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,171300,,,,EMERGING_TECH,DIRECT,Yes,NAMED_HOSPITAL,LOW,"RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [GENERAL_KNOWLEDGE] -- BRIDGE: CMS enrols 'GRISELL MEMORIAL HOSPITAL DISTRICT 1' as a CRITICAL ACCESS HOSPITAL in Ransom (Ness County, this award's county); the award string drops 'District 1'. Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",PATTERN,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,GENERAL_KNOWLEDGE,session 52 (hand-read against CMS enrolment),"BRIDGE: CMS enrols 'GRISELL MEMORIAL HOSPITAL DISTRICT 1' as a CRITICAL ACCESS HOSPITAL in Ransom (Ness County, this award's county); the award string drops 'District 1'"
KS,59,Valley Hope Association,219333,NONPROFIT_CBO,No,"KDHE EMERGING_TECH award. RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMERGING_TECH,NON_HOSPITAL,No,NOT_HOSPITAL,LOW,"RECIPIENT TYPE REFUSED (session 52): no archived CMS enrolment carries this recipient and KDHE states no form; §8's standing fallback. Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,RECIPIENT_TYPE_INFERRED,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,,,
KS,60,Meade Hospital District,141098,HOSPITAL_OR_SYSTEM,Yes,"KDHE EMERGING_TECH award. RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [ORG_WEBSITE] -- CMS CRITICAL ACCESS HOSPITAL enrolment, ORGANIZATION NAME, Meade (Meade County). Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",Yes,Yes,FY2026,Emerging Technology Award Winners and Project Descriptions,https://www.kdhe.ks.gov/2361/Rural-Health-Transformation-Program,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,171321,,,,EMERGING_TECH,DIRECT,Yes,NAMED_HOSPITAL,MEDIUM,"RECIPIENT TYPE (session 52): HOSPITAL_OR_SYSTEM [ORG_WEBSITE] -- CMS CRITICAL ACCESS HOSPITAL enrolment, ORGANIZATION NAME, Meade (Meade County). Flow: DIRECT. Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.",PATTERN,,data/evidence/KS/2026-09-22_kdhe_emerging_technology_award_winners.pdf,ORG_WEBSITE,session 52 (hand-read against CMS enrolment),"CMS CRITICAL ACCESS HOSPITAL enrolment, ORGANIZATION NAME, Meade (Meade County)"
