state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,award_pool,site,activity_raw,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
NJ,50,"Rutgers, The State University of NJ",115921,UNIVERSITY_OR_AHC,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Establish the New Jersey Rural Health Resource Center (NJ- RHRC) to strengthen rural health care delivery across the state by providing expert technical assistance to rural partners, fostering collaborative partnerships, and building sustainable capacity for rural health care.","TYPED (session 61, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said UNIVERSITY_OR_AHC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The form is in the state's own string, and the shared classifier's name rule reads it.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,51,Salem County,230344,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Improve health outcomes and reduce health barriers in Salem County by expanding access to comprehensive primary care, preventive services, and chronic disease management for rural residents.","TYPED (session 61, HAND-READ): A New Jersey county government; the form is in the state's own string. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: A New Jersey county government; the form is in the state's own string.,"Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,52,Salem Inter Agency Council of Human Services,242010,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Build community health capacity through health ambassador training, culturally responsive engagement strategies, and peer- driven health communication in rural Salem County.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,53,"Southern Jersey Family Medical Centers, Inc.",697114,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Improve access to coordinated preventive care and chronic disease health services for rural residents in Atlantic, Burlington, and Salem Counties through remote patient monitoring, telehealth infrastructure, and integrated Electronic Health Record (EHR) technology solutions.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311804/311813/311828/311835/311859/311875/311883/311937. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311804/311813/311828/311835/311859/311875/311883/311937.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,54,Southern NJ Perinatal Cooperative,278102,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,Improve maternal health and future pregnancy outcomes in rural Atlantic and Cumberland Counties through increased connectivity with health care during the interconception period.,"TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,55,St. Luke's Warren Hospital,657452,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310060,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,Enhance patient care and operational efficiency through the integration of technology solutions.,"TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310060. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310060. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,56,Sussex County,206539,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Expand access to preventive health screenings, health education, and referral resources for rural Sussex County residents through community-based screening kiosks and mobile health clinics.","TYPED (session 61, HAND-READ): A New Jersey county government; the form is in the state's own string. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: A New Jersey county government; the form is in the state's own string.,"Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,57,The Food Bank of South Jersey,272199,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Increase access to preventive healthcare services for adults in rural Burlington and Salem County. Strengthen rural organizations' capacity to reduce stigma, build trust, and improve access to care through trauma-informed training and community engagement.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,58,Virtua Health Inc.,1196187,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Increase awareness of and access to preventive health services among rural residents in Atlantic and Burlington Counties, improve early identification and outcomes for pediatric and caregiver health needs by strengthening rural provider knowledge and capacities, and improve chronic disease outcomes through technology solutions.","TYPED (session 61, HAND-READ): HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. Classifier said NONPROFIT_CBO/LOW.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",GENERAL_KNOWLEDGE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,59,"Visiting Nurse Association of Central Jersey, Community Health Center, Inc.",169550,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Strengthen preventive care for rural and underserved populations in Monmouth County by enhancing care coordination, improving infectious disease management, and increasing access to pediatric preventive services.","TYPED (session 61, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said FQHC_OR_RHC/MEDIUM.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The form is in the state's own string, and the shared classifier's name rule reads it.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,60,"Visiting Nurse Association of Central Jersey, Inc.",271617,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Improve mental health outcomes through rural resident participation in HIV Case Management, ResourceConnect, Early Intervention, Nurse-Family Partnership, Healthy Families, Parents as Teachers, and WIC programs.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,61,Zufall Health Center,600162,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,"Advancing Technology, Prevention, and Workforce Capacity in Rural New Jersey",,"Expand equitable access to comprehensive primary and preventive health care for residents in rural Hunterdon, Sussex, and Warren Counties through innovative mobile, telehealth, and community-based service delivery and strengthen Zufall organizational capacity and patient care delivery through leadership development, operational excellence, and enhanced workforce capabilities.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311004/311866/311891/311899/311900/311911/311912/311928/311948. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311004/311866/311891/311899/311900/311911/311912/311928/311948.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,62,AHS Hospital Corp.,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Hackettstown Medical Center.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310115,,,,Building Rural Hospital Capacity,Hackettstown Medical Center,[Hackettstown Medical Center] The project is intended to expand the capacity of Hackettstown Medical Center to serve primarily uninsured and underinsured patients through three programs to build rural hospital capacity. These include: 1) Transitions of Care (to increase accessibility to hospital services); 2) Food Is Medicine (to expand existing nutrition programs); and 3) tele- neurology robots (to modernize infrastructure).,"TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310115. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310115. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,63,AHS Hospital Corp.,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Newton Medical Center.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310028,,,,Building Rural Hospital Capacity,Newton Medical Center,[Newton Medical Center] The project is intended to expand the capacity of Newton Medical Center to serve primarily uninsured and underinsured patients through three programs to build rural hospital capacity. These include: 1) Transitions of Care (to increase accessibility to hospital services); 2) Food Is Medicine (to expand existing nutrition programs); and 3) tele-neurology robots (to modernize infrastructure).,"TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310028. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310028. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,64,AtlantiCare Regional Medical Center,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): City Campus.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310064,,,,Building Rural Hospital Capacity,City Campus,"[City Campus] This project is intended to modernize and strengthen the digital infrastructure, security posture, and clinical technology capabilities across the two-campus health system.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,65,AtlantiCare Regional Medical Center,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Mainland Campus.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310064,,,,Building Rural Hospital Capacity,Mainland Campus,"[Mainland Campus] This project is intended to modernize and strengthen the digital infrastructure, security posture, and clinical technology capabilities across the two-campus health system.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,66,"Capital Health System, Inc.",1388795,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Building Rural Hospital Capacity,,This grantee intends to purchase a new Specialty Care Transport Unit and an Advance Life Support ambulance. This project will also be used to strengthen their IT infrastructure.,"TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310044/310092/31S092. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310044/310092/31S092. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,67,Cooper Health System,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310014,,,,Building Rural Hospital Capacity,,"This project will include digital infrastructure modernization, implementation of a telehealth pilot, home-based care, workforce development and Food as Medicine integration.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
